ContractAddress,TokenName,TokenSymbol,holder count,transfer count,# of times appears in list,notes
0x041d37f02b4219e5a038b22c1f69e7e55f3a82d8,Marshmallow Governance,MGT,15,21,2,
0x178432c6f123aaf9cdf3c632c6d09791ac3da081,Pervoo Identity Network,PIN,15,42,2,
0x18060fef4fabb720c09465d4fdb18c51086e8e33,In memory of Satoshi Nakamoto,BTCsn,15,56,2,
0x1a66fae8eb4981a9e6f2c54d71dfea13d671eaa5,Riochain.io,RFUEL,15,22,2,
0x22852adbce944149c0996c6edd7ee8d6e9c5f5d4,yfiworld.network,YFIW,15,41,2,
0x3992b1d6773f12af3488507577f0bdc5200bbddc,Wing.finance,WING,15,31,2,
0x3e6370e20d6ead5599291589bcedf1df858f0eee,Burger,BRGR,15,68,2,
0x4771988a6661c2016b17f35d7216f502c0166724,trustdefi.network,TDF,15,43,2,
0x4ee1db22311390bb8f39bb752dcd400b30b9a5ac,Rize Graph,RG,15,52,2,
0x582d4a3f546f130e29f0b29cce6c654f7513e05f,Anyswap,ANY,15,44,2,
0x65d786514fdf679699149fc4c56848d5a822cf9b,Terracotta,TCT,15,38,2,
0x89ca71695620158a223cdeef07064bbe23b11a06,BRRR.fi 10x,BRRR10X,15,279,2,
0x9b95ee3b6f7cdac87f840197b06e532a8d78e148,yfiz.network,YFIZ,15,63,2,
0xae371a73c071900a60758b1a6c184036e47486de,Creed.Finance,Creed,15,26,2,
0xb567d00228133fb7fad263fddff5aa52963ca7fb,growdefi.network,GDF,15,33,2,
0xccfd96c609f638eeacf2d5b171ff3bf99d261a17,yym.finance,YYM,15,25,2,
0xd416e8bb9d39184350f6d54224bac72605c6af5e,Flower.finance,FLOW,15,23,2,
0xe4664dde7595763e3ea7550a44e01b719c5cbbd9,Itam.Games,ITAM,15,54,2,
0x0d8022313ca446a958df17d9523ce7a91cf46815,Stoink,STO,16,55,2,
0x0f2d3709dad69dbaf533596f9f759e82b7d9aa53,YFIPay.Finance,YFIP,16,48,2,
0x0f3677f68b4305b0a267f45fa0ce9ab05a00d818,Crust,CRU,16,27,2,
0x18e1cecb7277b0f19869911d44160ab9e0317b55,Ripgale,RAL,16,75,2,
0x18e3c65c8a2e712d3fd9279a7072d701c1ae8644,ciao.finance,CIAO,16,46,2,
0x1a50def2bd52df80a291a03bb391c4310a9310e3,amazoncoin.io,AMA,16,31,2,
0x3775bcd42d75ea252e65dc5f26a8ab64862856f1,eee.finance,EEE,16,83,2,
0x37df975c725af9162eddb376c60059a9e38c7df3,yif.finance,YIF,16,22,2,
0x3931fb946089e8afb96d80059ace0871857c4762,sleeping.finance,SLEEP,16,99,2,
0x48c8699092f06234274165c81a94a8a753da2ea8,AegisDeFi,AGS,16,32,2,
0x5f56c26ed52614fd331c8291e09b437f1845d558,SHARK,SHARK,16,193,2,
0x6582d59daca767c50b6f9c1aff5dc021fe465624,YFI-LINK Protocol,YFILINK,16,25,2,
0x728591142e5022069915cbd81f2d1518a766d3e1,CHECKED Token,CKD,16,32,2,
0x73133781e37d2c99c9868608410877b4e096fe0f,holdinvest.io,HOLDI,16,211,2,
0x8979807363bdc85ccaf007efe740d0e7a9386f1f,Starry Network,STN,16,55,2,
0x8bd13abe5131fb8cf5e1ce237e1178da29a1ab16,Yineu v3,YIN3,16,97,2,
0x944b22d2721dda5e881a0c20ed08de1fa2c10fce,BunMaker,BUN,16,66,2,
0x9c15bbb9fb998e3c3bb4c64d895322ec17ebc41b,FiveHundredUselessTokens,FHUT,16,109,2,
0x9d0a4859aa6a2909e7421b09f701f677f27f1ab4,Wallstreetbets,WSB,16,146,2,
0xa8006e3ac1bd94e54e3136b8e5dd75db0163e6f4,EVERYONESCRYPTO,EOC,16,29,2,
0xae1c43fbb376b8d32edd1d24d78d0ab31ee0d88d,YFI GOLD FINANCE,YFG,16,40,2,
0xb70e8a16e58b4ea4e714f1639fd06bb79ad83a80,BRRR.fi 3x,BRRR3X,16,123,2,
0xbcafec2b6ab9dcad6d92fd500ecf76018c227d2d,Curve Finance,CF,16,58,2,
0xce5583aa500e36af0a49c12b0ba4e3983016774e,PassionToken,PSF,16,616,2,
0xcfca83c564c3feffa23f6cccd829bfb4be445a95,Stake Havens,YFHV,16,27,2,
0xdb12f6a6c432fac0712facedfb9dcc684fbc5edd,Hedget,HGET,16,29,2,
0xef1715c72bcb569ffaacb39b8aecaf180df1df0a,yearn.farming,yFARM,16,32,2,
0x01ce398a2a59d164f366762ee70c596de06e9482,UnFederalReserveToken,eRSDL,17,117,2,
0x1830dd31220a7f76889eafcc5758ee521ac382b2,Amacoin,AMA,17,751,2,
0x43533cc6ac1286be6b9bca90114758b25d28f8a1,PolkaCoin.Org,PKF,17,55,2,
0x474cec07fc78d07ee9bbbb7ac431c8f07d88d046,LIEN,LIEN,17,11,2,
0x691f7b3ae798ebe1bc6bb2723d4e3041a5e4fd4c,Acarty Protocol,ACT,17,32,2,
0x80640db285cc63496bdd8c1980a7f4526a4d477f,BeatzCoin,BTZC,17,48,2,
0x80b6bf83d2d0f57330bd1c67b986737cdb5a9da3,COKE,COKE,17,951,2,
0x9b61ca9d58cd3d54db74bc525a514632585c93a1,Fish.market,fish,17,32,2,
0xa474db1791a4ec4f94b71fd7ea2f0911d7770d2b,XMM TOKEN,XMM,17,31,2,
0xaff3d5c5eeaafee76335a7432c5e3f7bf63de317,YIELD.FINANCE,YFIN,17,21,2,
0xb54aed1400151d7b4f2c71f8b6a47f9eb3171bf8,Lime Farm,LIME,17,31,1,
0xcaa700d1243916bda7ac24f301ea5b7ab07f0724,YShield.Finance,YSHIELD,17,24,2,
0xde81b61e2eefce7f2796d71a8b948061fa035cfa,yFuel.finance,YFUEL,17,26,2,
0xe74051e00dd88e6ed25fca0f264110e8daf8e39d,QuantumHedge.Finance,QHF,17,57,2,
0xececee5e4395bd70998f30b1413544910fa1e756,yfswap.link,YFW,17,57,2,
0xf260608a577b64000747d533e27bbc2e53f9108d,mewFi.finance,mewFi,17,70,2,
0xfd0a0f8ee20435c9b596097a0806f2f542f71439,Reconcile,RECO,17,63,2,
0x029b8799de1304c7579d5fcf2a8bbbf7d3e888b9,Menidola Finance,MNDF,18,72,2,
0x29db9584bbe80e21a4559ad9aa559558ade96a6a,KebabSwap.org,KSO,18,29,2,
0x49dec15e140cdbec6643f5dd24207b178d2530da,OceanFileSystem,OFS,18,59,2,
0x4d1e1fbc5c9a77997fc20a463703d2e12c624d80,deus.finance,DEUS,18,28,2,
0x4d5ac524bfcf7728f48386a00b9f37ed95a18e80,U Own It,UOWN,18,99,2,
0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6,UnFederalReserveToken,eRSDL,18,339,2,
0x6247b57ed1d8294cd9e52322d8dbb4473c1ae2a7,ProfitMining.network,PROFIT,18,131,2,
0x650882557eaf672a7ee16f6338031bb277572bd0,Hydra Protocol,HPL,18,43,2,
0x7452b071f43163ed426a63cae65fd772bd3e1f87,Exponential.Finance,EPF,18,34,2,
0x758891b4963fe4f9a3ef0fa5e98bd8495cf2ab1f,Onion Protocol,OPL,18,57,2,
0x7bd075e70977b8c026ba29624340a70f832df3c9,GrowDeFi.capital,GRDEFI,18,204,2,
0x7ebde58e8743881a966d394018461fdb788d5dce,CornDog Token,CDOG,18,51,2,
0x891dad243838de2117e46b5d970f43d84f1b5fe8,Genesis Finance,GF,18,60,2,
0x8eb3b7a409021fc33aaf5e8f823ad9b164b7aaac,Spartan,300,18,52,2,
0x9afa7a7b501ebded959e1be77c325da2c3a4384a,UsefulNo,UFN,18,197,2,
0xab60ac1b6c5a0d8c576a852a4b7ab495588e050e,Yearn.Finance Token,YFT,18,25,2,
0xb3dbeb0ca97daa87ce0b88223bd39672497e54c2,Dummy.finance,Dummy,18,26,2,
0xb73be9cba3d611cc090a5793d2bad542201f7925,EVAA,EVAA,18,107,2,
0xd48f696eda8b46fc19e4b4086f36731ea387f33e,kingfi.network,KFI,18,83,2,
0xd8f0d752ecf95daab93a5b2a6ab3d94ee28ceebc,CryptoSociety DAO,CSX,18,32,2,
0xd980a14fc6c7cea46ac8263625a42d38feea00a7,YummySwap,Yummy,18,32,2,
0x11074005fb513d994ef43f61995bf9db86030190,Terzzo Network,TRZ,19,61,2,
0x25a55efb2d6d1868f1c1d750f5868405757d77fc,tulips.farm,TULIPS,19,28,2,
0x29d850fd5d401d31a9ca43f9c05b0a04f27f008f,PolkaCoin.Finance,PKC,19,45,2,
0x4f1f2c3e4cb87866ee0a483f90b80a4f14514bb0,PharmaThera,THERA,19,69,2,
0x5eda415009b984118e7061966b629b12733dff92,Super Radar,SRADAR,19,43,2,
0x696186b6d186ed71f67b1365f3d82019cfc795d8,ISS PROTOCOL,ISSP,19,120,2,
0xad9eab17a997af81eb205100764cce91be77e1aa,LOB,LOB,19,203,2,
0xb3cf3c70b957483e554227769037cd454d7056c8,Semi Centralized Finance,SCFI,19,35,2,
0x0668107899cc3f9038c52980f2d61ec63b3f4685,Convergence Finance,CVR,20,51,2,
0x2c13344db0d0142789722bc4dea0cded7c0ed663,Falcon Goverence Token,FGT,20,53,2,
0x50071b7df216beb0d01e8c3632b400c46938cfc5,defipulse.com,DEFI,20,58,2,
0x5e66f21737117cd0cf07ca6a0f08cc1706948472,BRRR.fi 10x v2,BR10x,20,164,2,
0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF Token,DEXTF,20,59,2,
0x63c58584e8f1eb02522550fbabd89a7cbfc796f0,Moon Farm,MFS,20,83,2,
0x6af95095805981a752a0e53933ec4ba0560fc9db,MysteryToken,MYSTERY,20,362,2,
0x89e3fd1b2342def63938e07593a43907145050b5,YFPI.Finance,YFPI,20,32,2,
0x8ffa4dfa4a192436aafba4adb4ab2d435c2b3ff6,Vaneda Protocol,VND,20,61,2,
0xa25d75e60d2bdfb4bf0fe5e80edadee69fd50513,SAUCY NUGS,NUGS,20,39,2,
0xb36105799b6e9139614526cdbdfd3247798bac04,ZUT3,ZUT3,20,44,2,
0xbf9143830bf18a1f377ca3db371ee3444227daaf,OpenPredict.io,OPT,20,33,2,
0xc1b94cd1f8f5d3c1e4b701f74e47758cf5baeccb,liqui.xyz,LIQ,20,41,2,
0xe8a4aa7ca96fb2e0b44ddfb207738f2e5b8d3aa9,yearnchange,YFC,20,29,2,
0xefe56777ea0665c1446f77424d0d5ead019dfe94,YEF.Finance,YEF,20,34,2,
0xf3a7fb874e8d7fc38b0551d7889ea1ee1123bca3,Sumika.finance,SUMI,20,65,2,
0xfba16f98c6c63d7c946eee32e63a57168842fdaa,Private Placement Guarantee,PPG,20,54,2,
0x062b8c0a296d56d443c95877b5c8209631d5e6f3,Artic Trade,ACTE,21,101,3,
0x159b67bb724307e5d614f9483da0c9842e74db88,AopxCoin,Aopx,21,280,4,
0x2501e303708445caf8117d1ec8d3acb6b80e8da4,Banana Farm,BANA,21,68,2,
0x2fd851d98211038ef59a0755584888350d14b71c,AvocadoSwap.org,Avocado,21,58,2,
0x54722b5b3cfb919cb9663d8d251193e8dfce0c23,YFBeam,YFBEAM,21,31,2,
0x55e0eef322d59236b551e3c290f095e9292d961c,Crust Network,CRU,21,56,2,
0x605e5e546cb98064f2a6c8cb36d5e5a1aad8841f,YYII.Finance,YYII,21,38,2,
0x681f2ed45e05efc715dc95ff358802578fd03284,ComboPool,CBP,21,73,2,
0x8e298734681adbfc41ee5d17ff8b0d6d803e7098,FARM_WETH,fWETH,21,"2,118",2,
0x95c5cd1f07e50073e42e902fc71359c9c90bbbab,ACALA,ACALA,21,256,2,
0xae76802bde3512e65655a554db8b1385d0843818,MOSQUITO.FINANCE,MOSQUITO,21,100,2,
0xc2b6baaef6b2b004093759bc1f3da2c458f219f6,Hayek Defi Token,HFT,21,110,2,
0xfb98d1b428e8a68c8aaafe4c73acff60053611a0,Damm.finance,DAMM,21,44,2,
0xfc0d6bea5303aa2868f412839dbabab7b5688e8e,YBlock.Finance,YBF,21,32,2,
0x02596ad70aa277d52d163be2f98eb20be9240180,meong,MOG,22,42,2,
0x1bc49948b094b1c1fb54e01e75dee41ba0cb75ac,UniLox.io,LOX,22,33,2,
0x1e326fe946c0e3a33fc2bf47883e8ce3168d7795,YZeroUtility,YZUT,22,360,2,
0x3435fed7211bd3af1ecb26d1e62da56e7271e8d2,HITLERCOIN,HTLR,22,76,2,
0x63fbbad3990ba5bf79c1c6dac2b1a0f7fecd1b86,Gauss Cash,GS,22,360,2,
0x8052bbc397e4f34bb9a3a61e2474c434e57598ff,artemi.finance,ARS,22,24,1,
0x97fe22e7341a0cd8db6f6c021a24dc8f4dad855f,Synth sGBP,sGBP,22,156,2,
0xb0ab2381b967018cd0edfdf77216b06af0538d48,TomoTouch Coin,TOUCH,22,75,4,
0xb3bc4549dbb5d02fa2d78d4dab1ae8281ff93ea0,LimitedFinance,LIFI,22,121,2,
0xcffbfa847d4dc5061a30d269507695d6f1761231,Moonday.finance,MOONDAY,22,31,2,
0xe05fad8faba5cc1f809a5700e5b60d2475cfb461,SHUPO DOLLAR,SPD,22,97,2,
0xe28157a9272ec2eec886a208dc77f547361ad3f3,yfone.network,YFO,22,76,2,
0xf83c911be97c84c78d7328c4db89c307906f90dc,BitKings Token,BTK,22,"1,230",2,
0x1bba22bce5b3d26dc0ec64562408a6f415956724,ChartEx,CHART,23,42,2,
0x2e268f2d61a7506703ca24f173b1a9e6cfa32388,yftop.network,YFT,23,88,2,
0x38048bb96e18f6f1afa3b5959cdc27d3e7e79bae,Calais Network,CNK,23,65,2,
0x39bb13e5027ad9e5ba12bcca7d9c5675303d90f3,kan.finance,KAN,23,29,3,
0x6a126b1a4d6a66370930eca642eff93d8e1be321,æ€è¥„ä¼šå¸,SXHC,23,77,2,
0x6e1d68f4a6edafd8635f9e3776e23eb474b45b25,yfione.network,YFN,23,72,2,
0x72aa58a6bc3efc77cc8fe89b73bad27b468910e9,Helix Nebula,UN,23,335,2,
0x7e353a165c4813ea11580310d6ce49e692fb3445,Stocial network,STO,23,206,2,
0xa42a2bc10509a470a201b4ef83d4f8c99ec31ae6,YII.Finance,YII,23,29,2,
0xb30bc19761bfe7324e3926449019aa1a1aa39ace,Ethe,ETHE,23,143,2,
0xc997f226d412d7751502e3de15db38df567f3aa7,BRRR.fi 10x v3,BR10x,23,116,2,
0xd5c9c2ff663cb619edc70c49c743404ab6512184,Rooster.Finance,ROOSTER,23,53,2,
0xeaf3c6d0ebf9be41814c0e9e00fab4df92f96733,BetHero.io,HERO,23,34,2,
0xf08821ed3fa6017c870c1950105d4279b192c568,YFarmLand Silver Crystal,sYFARMER,23,115,2,
0xf19bf6ff06e7aa00450085f8a6bd7e8fd2d74536,YfKey-Token,YFK,23,37,2,
0x15fcd0bf81621c9bb47beca8f3455a1640233d2e,UNIS.FINANCE,UNIS,24,259,2,
0x4c08f3acc79463ada063efcd5888161006601964,UniLox.io,PRELOX,24,139,2,
0x525428e0ad6ac998a4862202890287b51c140b9b,Atomix Network,ATX,24,45,2,
0x540f063759de97d7826509efef8abb355565a95a,Enterprise chain,ETC-1,24,57,2,
0x60126ce6ce9eed61989819a1ee1bb1fa2ff4c352,Unique.Finance,UNIQUE,24,55,2,
0x66685e1f3efa9174e6b9ebdff7c2ec24844713c7,ChainHammer,CHMR,24,112,2,
0x690b3f246a121693a661e8c633b02424c27b5fdf,ETJ,ETJ,24,70,2,
0x71c0f01f5d04c8276ff9f66b72439fc67fd6b98d,Yukon.Finance,YNF,24,37,2,
0x9c9617e0c0c8fa9f34680c76909c36f69b83a48e,ODYSSEY.YIELD,ODY,24,29,2,
0xa3796ae173c88147dfdee3e631717c15d833690e,YFE.Finance,YFE,24,35,2,
0xa69925428299287d3724b4b9a31ea8ce191497de,Merlin,MLN,24,59,2,
0xc1af7d3db15b96d20a203d0bae4eaf1c54fa50bb,PolkaCoin.Tech,PKC,24,53,2,
0xcf7b6e0e13ecbedffa4aa7cb8298dafe46956225,Diamond,DIM,24,191,2,
0xe7fb8aa6593ff2b1da6254d536b63284f16896b5,Cows Finance,COWS,24,61,2,
0xed551f18eefeeb381267a4c5658fb8c4540c1dcb,yflive.network,YFL,24,104,2,
0xf571b057c0e3e98c04ccd42fd7b3386ea0e97cf9,XSwap Protocol,XSP,24,38,2,
0xf8ddc7f8dd0c46faadb19b3254e5586aa7099467,Bkash Cash,Bkash,24,177,2,
0xfd13df43b4f3782c425891bbe8b50a44780e59cd,YFIZ.FINANCE,YFIZ,24,309,2,
0x0572737821af960ce041b89500b8e231cb6a517f,FYOOZ,FYZ,25,39,2,
0x0a5ebb9e2c7a19495996a24fbc4e0155a61ad4bb,Team3D.io,VIDYA,25,36,2,
0x15105a6d2e8f52041f5c8731a580807de8cffa81,pot.finance,POT,25,40,2,
0x49c4be97529904093bf33895ac03bef587f02219,SojuToken,SOJU,25,710,2,
0x5a504cb589e003610c57c2df4fae627d580ad9dc,Resta,RES,25,301,2,
0x6a81de75ccb4dd12aa118becfb24d242853614ad,IceSwap.org,ICE,25,89,2,
0x6cb125ca78d7f151c04c4ca2ac77238c848acc07,Ystaking.finance,Ystake,25,134,2,
0x73df54572d1665f8205d0348bdc06c2474b25b4c,SuperOracleProtocol,SOP,25,65,2,
0x7d72f01abc535a3241f5a5d235d87e4596fe405c,KimJongCoin.com,JONG,25,138,2,
0x7ef82c89abe96d7352e0291bac03ac2c5f92ebb9,GRAP.Finance,GRAP,25,59,2,
0xa1205f944298dd1ba6480f6369a5d3715bcabd11,Super YFI.Finance,SYFI,25,40,2,
0xb8e509562e72d1e568cae98db278d02234d04c21,PayTap Network,TAP,25,31,2,
0xce4f282bcda329fd8fc55b5b44f10c3b7304bd59,DeFi Of Thrones,DOT,25,971,2,
0xd69723ca9cd16f03f0a10c1640e334cb4c954a45,Netixa Protocol,NETX,25,32,2,
0x196e71b72f8b4b740369f7422fd721e12676500a,WORM Finance,WORM,26,143,2,
0x2d032231e2e5ab9628a3c745b71ce27c2f6138a9,UNO,UNO,26,105,2,
0x4afeb972e87c98f23f245342ef523dc5075e6166,nugs.space,NUGS,26,35,2,
0x515ed8eb95e7fe50ee09d02151b149a0035314a2,DBJ,DBJ,26,224,2,
0x66ed231fde3d96e9c32e4847b64ddda5f23e8f1d,PUMPANOMICS,PUMP,26,34,2,
0x71538e15d20857c62ad775c5bc8150ed5e0d49f7,Serum Network,SRM,26,224,2,
0x81fa30bbe1981f5dbfb852b1692286f1097d01d0,yearn.fire,YFIRE,26,117,2,
0x8abaf9a8ae10cd4af52c1b336cc5bd4eaf6c5a7b,Qubix Credit,QBX,26,83,2,
0xa17451aeb0ee184b4d57b401d593b2d000219317,DuckSwap.com,DUCK,26,42,2,
0xa94a2183cb66b2e897b121a1cdb72e7047b1037f,Art Studio,ARTS,26,122,2,
0xafc55e4d67e2084f4ba8afceadb985ec4cd0b83d,BFI-Alpha,BFI-A,26,163,6,
0xc9eeeb9bb5606e6e6e68eea71b647c42cddda785,MYX.Network,MYX,26,33,2,
0xcac7a8aec77372449412ca7c1fc945b615eaa957,Yolex.io,YEX,26,134,2,
0xe7be03e80e546e69d2225d6a56faf3fdd4ed5970,yfired.network,YFIN,26,129,2,
0x4b7df4b092c5ed0bb34c86438dd37d7a33fb2dad,KeyGrid Network,KGD,27,43,2,
0x69801f64a8e08bab92689fc2da7aa0f5e1c40c78,NYAN TOKEN,NYAN,27,40,2,
0x7502931720447014d198e3405bb1c067ee641102,defigold.network,DFG,27,91,2,
0x9ad55bd6a4b1d732b8246d60b44432748efa2143,DrawDao.web.app,DRAD,27,53,2,
0xa52676ba9876840cce96e177a48555162b6a5cda,Afalos.network,AFAK,27,116,2,
0x2321eb093fabab1a355a235db5efa20b0a21cdad,yftrust.network,YFTN,28,89,2,
0x728645c761f937ba18ab00c0aba76af9bf701dcd,XCredit,XFYI,28,53,2,
0x75f70ef6e0871de7567a2daf9e1013af8844c22c,Malegebi Chain,MLGB,28,41,2,
0x773813febc826613dd81d501389e78b7485bb315,GAMBLUS,GAMB,28,253,2,
0xa49c8c60a5c0c2350012793d69dbb97f47ff4f76,PuddleToken,PUD,28,140,2,
0xa7956ddbfc86640fd49c48a8a89dfb37e6fc64a2,Yearn Finance Bit,YFBT,28,68,2,
0xaa4bababbb9dfa1eb291af783829116028aa40f8,yffs.finance,yffs,28,44,2,
0xc464843f495e68bf40a1c9aed746981a153affb2,chromanium,crom,28,188,2,
0xd34616995db3ceb8c6d8ff82f6580bf55ff0354a,OmniVault DeFi Protocol,OMNI,28,53,2,
0xdf977986c2d669efe06598bde72edcfffafe78fb,YFFF.Finance,YFFF,28,50,2,
0xe534f4f727d7f07b31ed6051e893f3da2be4d455,YF Finance,YFF,28,100,2,
0xf0a5598335ba21e06a67590ccfba0b4075f2e866,moonswap,MOON,28,39,2,
0x1adeb7610b1181afa49ec33e0f7044902d72972e,yfine.finance token,YFFT,29,50,2,
0x1db1579e5c290b5556b6ea21ca00b22f145f2a9e,Euclideum.com,ECL,29,112,2,
0x2c24c8ff0f7cc1bf987dc66e48de94a5c5e80ad2,OpenPredict Official,OPT,29,52,2,
0x6f1eafd97cf603a68623cbbfcc8b2fd11e1058e4,Pretzel.Finance,PRETZEL,29,107,2,
0x701a0c2987158420f4602495b523e2edb15192d0,yficoin.network,YFIC,29,62,2,
0x8ab56ff1b4df734f7eb0d950bd35b290c3449362,fmlink.finance,fmlink,29,72,2,
0x9f4ee0b03299cecf0bb546f6205286ee7b625307,LAMB Finance,LAMB,29,98,2,
0xad9b0af1ba78d6453344a882a912ad7efb8dae50,Equinox Protocol,NOX,29,56,2,
0xc6a8f537534db3d87d342843a5805ff31b3a0ccf,ThunderBolt.Network,TBOLT,29,48,2,
0x00c75a83cb5150f50ecd7559a4c82ec42b791934,YVF.Finance Official,YVF,30,38,2,
0x2be4d44273f63cd58185eda0d355df63dabbf561,yfdefi.finance,YFD,30,84,2,
0x69b8c8362edc60d92e394c8c28c1c6c3e786007b,BTCw,BTCw,30,91,2,
0x86c591d19c3e9214604e0ae551ce344312323b90,yfbest.network,YFB,30,85,2,
0x89478716139f983d44b37507abfef2c5794d26ee,Uniswap Defi finance,UNIF,30,64,2,
0x937670429f4c5ca9fc96eb44da688d9d2cd2ad4d,YFWinToken,YFWIN,30,218,2,
0xc04fdfd94dec0dbf5e4394e28ddc6952a053b0ad,SUN TOKEN,SUN,30,39,2,
0xddcf41fd32eabbf42a4e436a65673081cba0570b,BRRR.fi v2,BRRR,30,"1,502",2,
0xf50493825d0f02dee923dfd173c4cc47e4c191e4,dArkfinance.org,dArk,30,95,2,
0x4be40bc9681d0a7c24a99b4c92f85b9053fc2a45,DiFy.Finance,YFIII,31,107,2,
0x5bbdeee720977e46230b111ec2b08557300bd485,Silky Finance,SILKY,31,329,2,
0x9051414e6c59a85f4422bb17f5bab578d8af0240,hatchdao.finance,HATCH,31,45,2,
0x9ee7d25ab3eb6fcabcdfefd4464cb450c3e5fb75,YFIE.Finance,YFIE,31,47,2,
0xa72079f5619c457994700d95c92096010566bf0b,PepperSwap.org,PEPPER,31,90,2,
0xcae516aa57d04ebf9b92813050282333f7587d2f,Uniswap V3,UNI,31,67,2,
0xcb5c7656523d533fac0658ac359ed6d44068527a,btt.finance,BTT,31,95,2,
0x0dca1c98b942418b947aebc70101e9d26068908b,PONZI.FINANCE YIELD TOKEN,PONZI,32,71,2,
0x229768e32d9b7e84889eae382d0da7c6503e6d38,yoink.rocks,YOINK,32,45,2,
0x5f328edd04d68febcf49c8bdd453065939d4d49c,Astrolla Network,ATN,32,54,2,
0x76d93716ad3aeb32564558a477bddfac94b1c9f8,ONLY ONE TOKEN MADE,OOTM,32,83,2,
0x774b5b07ceff197ede1e5fcc9c793656964a1707,EggSwap.org,EGG,32,67,2,
0x97151f1c5e61ce60fa1378a6985ceaecfa341b0e,Ninja Fruit Farming,NFF,32,92,2,
0xa77f34bde382522cd3fb3096c480d15e525aab22,Lv.Finance,LV,32,56,2,
0xde21e568c8d4856ba6dfbcb13358a1ba53ec25c1,yfflat.finance,YFT,32,97,2,
0x0eac9bb695be3e4b86d751cdc36716a75afdb7b2,yfgold.link,YFD,33,87,2,
0x73fce158aa84d2584096d23d4eb5721c5b08781d,PolkaCoin.io,PKC,33,60,2,
0x76ac229b29002a1d2b2a8cc95bb22275895f19bd,OdinPoC,OdinPoC,33,345,2,
0x7793e0e1ba2273514f525bc76e4d807060484cd8,Devo Token,Devo,33,48,2,
0x8de106cdf0a213fed58939353c1b91eb7ad513ac,FlexYield,FLEX,33,69,2,
0x929d87a3aaabc18da7f34945c896f4500cdb0043,houseofcards.finance,HOC,33,"1,049",2,
0x98ff14275b2712b06c8b8988f50ff28afbb7d739,Wing.finance,WING,33,44,2,
0xc1e4c10fe6a5d351c19ae88c68f58d4042b00e60,APY.Finance,APY,33,56,2,
0x2c03cbca654ad43ba53b8916fa925b27ddf3e7ec,ymax.finance,YMAX,34,47,2,
0x31104ae31c7c0f0559dd9889d818ff7a44af5d1c,FF.finance,FFFI,34,470,2,
0x938fd0eb452972a72692631a10dd5eea29832b6f,Wasp Finance,WASP,34,142,2,
0xf357a35346ca0a9968f33ddc336979b5c01e5da7,YFMoonshot.finance,YFMS,34,51,2,
0x345972d4feb4beae93999c8a4573f8dff4d95da9,Jackbit,JAC,35,399,2,
0x59641dcad70239473503ddaa27af4f1017e3c998,Oracle Network,ONK,35,57,2,
0x6139f7fb1937806d21cc6b3b8152492c21239bdd,Unix Chain,UNIX,35,45,2,
0xc92991a367718db1efbd98a24a2e045ff8292201,FISS,FISS,35,138,2,
0xfc863061eef857d438fa4b21c76899fb3c38598e,Ethermon,EMON,35,63,2,
0x05dae56df5d37c6bb94fecdb56dd7176eb8d7fff,rugpullgame.eth.link,RPG,36,231,2,
0x1e662b4a9ba468c277df647d21e490c4055518ee,Ethereum Swap,ETS,36,62,2,
0x321d50cca8a2f18c149b5fabb6778b1524f9e74d,FYM.Finance,FYM,36,69,2,
0x56acd2e672264f1118eae55364e31f6de080d9a8,CrabFarm.io,CRAB,36,454,2,
0x93538472089c6f21d258bd7b584f1756a14e2c09,ChainMetrix,CMX,36,49,2,
0x99448b40572cae1f83bf9e26ffe2148f5a4a4852,yfdefi.network,YFD,36,80,2,
0xc5fc1b015b67d505d3a798651fc74e66a3018a63,TomatoSwap.org,TOMATO,36,109,2,
0xd3a8d52642ccebb1a7702eabdbab81ab150a4060,UniMoon.Finance,UMF,36,151,2,
0xd8e1c43a29dc0311dcadbaccc8c3b677cd462a1b,BAL Token,BAL,36,103,2,
0x1d95bdc0f4b659e8be69afb28fcfc0c3b05ce52b,Moon YFI,MYFI,37,55,2,
0x68261d79fcfbd316fd219242a66b8eae81124b9f,yell.lol,YLOL,37,431,2,
0x6b81bceb234ab109d01282ab57b29dcdf80a9563,DSA TOKEN,DSA,37,122,2,
0x7be14a02f9953d5a37f5569113f403de4704eae4,CARTY,CTY,37,48,1,
0x9e1a785267a584f5b30b5395e3ae3019a9c87ea2,Yaz.finance,YAZ,37,276,2,
0xe3d208d74e4c167245913c942df8c4ee03b9abba,Hydra,HDA,37,83,2,
0xe7db1d1bfa25be2a16393fd1e2328ded58367a27,DEPCO,DEP,37,266,2,
0xb1191f691a355b43542bea9b8847bc73e7abb137,Kirobo,KIRO,38,291,2,
0x33cfaf7d53471fe61ea04a189aed8be101792280,Ultraxia Network,UTX,39,70,2,
0x41a379957fd588b0cc262b5faab17d46a501b0a7,PredictEx,PDX,39,341,2,
0x595a6f07ca5c0ee52358601c73434c81f65f98bf,Spoti Finance,SFI,39,79,2,
0x72112ee2f2cfb1f8494e78e0c3166a77fb6a2d24,Galaxy Diamond,GD,39,157,2,
0x899977b335a537d23ffc3b2b8e23ef5a8afa407f,Tokenview,TKNV,39,77,2,
